CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,SupportTickets,LoginFrequency,AvgSessionTime,LastActivityDays,SatisfactionScore,Churn
100329,Male,44,71,1868,132628,Monthly,UPI,0,16,77.54,35,2,Yes
100330,Female,40,70,2264,158480,Yearly,Bank Transfer,0,26,49.66,45,7,No
100331,Female,21,24,420,10080,Quarterly,Bank Transfer,5,1,93.19,28,10,No
100332,Female,52,30,1287,38610,Yearly,Credit Card,1,6,92.87,84,4,Yes
100333,Male,55,29,1021,29609,Quarterly,Bank Transfer,6,19,110.11,22,6,No
100334,Male,69,4,882,3528,Quarterly,Bank Transfer,5,23,25.19,72,10,No
100335,Male,51,5,1196,5980,Quarterly,Credit Card,0,3,43.15,77,4,Yes
100336,Male,19,26,1625,42250,Monthly,UPI,2,26,94.05,22,6,No
100337,Male,39,68,1920,130560,Quarterly,Bank Transfer,5,28,20.69,47,2,Yes
100338,Male,63,21,1599,33579,Yearly,Bank Transfer,6,24,30.67,83,8,No
100339,Male,62,23,1027,23621,Yearly,Debit Card,4,13,102.84,16,5,No
100340,Male,49,5,1204,6020,Monthly,Bank Transfer,9,6,90.71,78,6,No
100341,Female,46,31,663,20553,Monthly,Bank Transfer,5,12,29.11,81,3,Yes
100342,Female,46,9,497,4473,Yearly,Debit Card,4,12,116.45,0,2,No
100343,Male,48,53,1837,97361,Yearly,UPI,6,16,23.71,69,6,No
100344,Female,24,10,1605,16050,Monthly,Bank Transfer,0,26,24.56,2,5,No
100345,Female,63,49,1684,82516,Monthly,Debit Card,1,6,113.38,11,9,No
100346,Female,31,22,714,15708,Monthly,Debit Card,6,20,85.18,6,3,Yes
100347,Male,21,70,1272,89040,Quarterly,Debit Card,10,9,22.66,38,5,No
100348,Female,30,47,2860,134420,Monthly,Credit Card,6,1,28.8,37,2,Yes
100349,Female,49,38,1928,73264,Yearly,Bank Transfer,7,3,15.48,39,2,Yes
100350,Male,46,70,1813,126910,Monthly,Bank Transfer,2,13,55.57,48,6,No
100351,Male,23,34,919,31246,Yearly,Bank Transfer,4,8,97.94,7,10,No
100352,Female,70,53,549,29097,Yearly,Debit Card,9,25,116.05,70,4,Yes
100353,Female,63,61,623,38003,Monthly,UPI,3,19,18.83,38,8,No
100354,Male,45,58,816,47328,Monthly,Debit Card,2,6,28.22,24,4,No
100355,Male,42,19,574,10906,Yearly,Debit Card,9,27,68.49,40,5,No
100356,Female,25,36,2852,102672,Quarterly,UPI,7,17,22.04,89,1,Yes
100357,Female,44,13,1471,19123,Quarterly,Debit Card,1,30,80.3,12,10,No
100358,Female,20,61,889,54229,Quarterly,Bank Transfer,2,2,84.41,51,5,Yes
100359,Female,70,7,382,2674,Quarterly,Bank Transfer,7,24,37.24,47,5,No
100360,Female,65,63,850,53550,Quarterly,Bank Transfer,10,28,35.98,29,2,Yes
100361,Male,70,54,2109,113886,Quarterly,Debit Card,10,20,92.34,24,2,Yes
100362,Female,63,48,568,27264,Yearly,Debit Card,0,27,20.6,20,9,No
100363,Male,21,68,1089,74052,Monthly,Credit Card,9,29,57.49,22,1,Yes
100364,Female,58,47,2201,103447,Monthly,Credit Card,3,23,32.82,47,5,No
100365,Female,40,63,2703,170289,Monthly,Bank Transfer,7,20,91.13,60,3,Yes
100366,Male,32,12,967,11604,Yearly,UPI,0,10,82.93,6,7,No
100367,Female,26,35,336,11760,Yearly,UPI,6,21,74.13,2,9,No
100368,Female,45,2,2932,5864,Quarterly,Bank Transfer,4,8,57.78,39,10,No
100369,Male,18,28,1926,53928,Yearly,Bank Transfer,4,15,69.57,79,9,No
100370,Female,35,37,561,20757,Yearly,Bank Transfer,10,10,104.07,61,2,Yes
100371,Male,21,34,914,31076,Yearly,Debit Card,10,21,80.96,24,5,No
100372,Female,43,18,1362,24516,Quarterly,Credit Card,0,24,72.05,37,8,No
100373,Female,50,25,2248,56200,Quarterly,UPI,3,11,101.67,81,9,No
100374,Female,64,72,824,59328,Yearly,UPI,4,6,113.9,60,2,Yes
100375,Female,44,43,1214,52202,Quarterly,Bank Transfer,1,21,34.96,45,4,Yes
100376,Male,48,38,2898,110124,Monthly,Credit Card,1,15,104.76,6,8,No
100377,Male,30,49,917,44933,Quarterly,Debit Card,4,17,118.53,6,7,No
100378,Female,58,59,2297,135523,Monthly,Bank Transfer,5,5,77.97,10,3,No
100379,Male,49,1,2660,2660,Monthly,UPI,4,15,75.67,21,4,No
100380,Male,52,55,319,17545,Monthly,Bank Transfer,6,13,114.26,49,8,No
100381,Male,32,42,316,13272,Yearly,Bank Transfer,8,25,40.89,2,4,Yes
100382,Male,70,14,984,13776,Monthly,Bank Transfer,8,13,114.07,39,10,No
100383,Female,61,59,1683,99297,Monthly,Bank Transfer,8,24,119.56,67,10,No
100384,Male,32,63,378,23814,Yearly,UPI,3,12,29.29,51,3,Yes
100385,Male,42,3,1801,5403,Yearly,Bank Transfer,8,19,93.69,15,3,Yes
100386,Male,62,7,380,2660,Monthly,Debit Card,0,20,56.1,83,2,Yes
100387,Male,62,16,927,14832,Yearly,Credit Card,4,18,39.63,89,8,No
100388,Male,44,13,2780,36140,Monthly,Credit Card,8,22,37.51,79,5,No
100389,Male,40,14,1377,19278,Yearly,Debit Card,3,16,38.97,25,10,No
100390,Female,33,6,2268,13608,Monthly,Credit Card,7,18,82.24,88,4,Yes
100391,Male,64,15,668,10020,Yearly,Credit Card,9,27,109.05,19,8,No
100392,Male,70,30,505,15150,Monthly,Credit Card,4,15,103.01,59,5,No
100393,Male,66,47,774,36378,Monthly,Credit Card,10,26,102.98,54,6,No
100394,Male,41,22,1398,30756,Quarterly,UPI,5,11,18.09,79,8,No
100395,Female,59,52,2258,117416,Monthly,Credit Card,4,15,20.24,88,7,No
100396,Female,69,8,2719,21752,Yearly,Debit Card,2,28,25.84,53,2,Yes
100397,Female,49,49,835,40915,Monthly,Debit Card,5,25,55.68,3,10,No
100398,Male,60,9,2449,22041,Quarterly,Credit Card,10,9,54.78,1,6,No
100399,Male,18,32,2586,82752,Yearly,UPI,5,16,63.14,19,7,No
100400,Female,33,61,2313,141093,Quarterly,Bank Transfer,7,28,10.79,9,3,Yes
100401,Male,47,29,1262,36598,Quarterly,Debit Card,10,18,15.12,51,7,No
100402,Male,24,64,2976,190464,Quarterly,Debit Card,5,15,9.12,63,2,Yes
100403,Female,50,71,2911,206681,Yearly,UPI,1,1,80.28,79,10,Yes
100404,Female,53,59,2161,127499,Yearly,Debit Card,5,11,87.42,28,1,No
100405,Male,18,47,2998,140906,Quarterly,Bank Transfer,7,23,100.44,12,2,Yes
100406,Male,28,38,735,27930,Quarterly,UPI,8,18,99.51,89,6,No
100407,Male,43,53,1068,56604,Monthly,Debit Card,4,4,99.82,25,10,No
100408,Male,67,25,490,12250,Quarterly,Debit Card,5,23,80.72,53,2,Yes
100409,Female,55,65,498,32370,Quarterly,UPI,7,5,84.56,67,1,Yes
100410,Female,50,23,2993,68839,Quarterly,Debit Card,2,24,117.64,49,2,Yes
100411,Male,26,32,2154,68928,Quarterly,Bank Transfer,6,9,101.95,37,6,No
100412,Male,31,71,1190,84490,Yearly,Bank Transfer,5,28,83.96,80,9,No
100413,Female,63,17,2522,42874,Monthly,Bank Transfer,10,23,69.66,64,3,Yes
100414,Male,19,54,352,19008,Quarterly,UPI,8,22,11.1,54,5,No
100415,Male,21,8,1326,10608,Yearly,Bank Transfer,4,7,28.46,36,3,Yes
100416,Male,65,70,2823,197610,Yearly,Debit Card,5,2,32.32,13,8,No
100417,Female,68,37,1887,69819,Yearly,Bank Transfer,10,23,116.07,48,1,Yes
100418,Male,58,7,2114,14798,Yearly,Bank Transfer,4,1,91.84,79,4,Yes
100419,Female,29,70,1504,105280,Yearly,Credit Card,9,24,26.5,24,4,Yes
100420,Female,35,23,466,10718,Yearly,Bank Transfer,8,24,19.96,48,2,Yes
100421,Male,27,33,934,30822,Quarterly,Credit Card,5,1,93.97,90,8,Yes
100422,Female,51,39,598,23322,Monthly,UPI,9,16,64.87,45,9,No
100423,Male,40,65,1952,126880,Monthly,UPI,6,6,81.28,68,9,No
100424,Female,53,43,2472,106296,Yearly,Credit Card,4,12,18.19,79,4,Yes
100425,Male,61,45,1298,58410,Quarterly,Debit Card,3,15,110.33,79,10,No
100426,Female,50,15,401,6015,Yearly,Debit Card,4,13,60.98,36,9,No
100427,Male,24,38,2404,91352,Monthly,Credit Card,10,29,77.1,41,4,Yes
100428,Male,31,27,2037,54999,Yearly,Debit Card,10,22,79.35,87,4,Yes
100429,Female,20,10,2180,21800,Monthly,Credit Card,10,24,11.24,3,3,Yes
100430,Female,42,33,1359,44847,Quarterly,Debit Card,1,18,54.8,29,10,No
100431,Male,66,3,324,972,Yearly,Credit Card,10,13,85.6,68,2,Yes
100432,Male,36,10,1534,15340,Quarterly,Debit Card,8,12,50.44,37,2,Yes
100433,Female,68,4,858,3432,Yearly,Bank Transfer,2,16,115.42,28,9,No
100434,Male,25,19,2567,48773,Monthly,Credit Card,10,10,70.86,1,6,No
100435,Female,31,51,1160,59160,Quarterly,UPI,8,18,23.51,39,2,Yes
100436,Male,66,29,1042,30218,Yearly,Debit Card,4,20,79.14,14,4,No
100437,Male,64,10,702,7020,Yearly,Debit Card,10,10,114.43,32,2,Yes
100438,Male,30,46,1467,67482,Quarterly,Debit Card,10,5,56.82,12,4,Yes
100439,Female,69,40,2621,104840,Quarterly,Debit Card,9,23,24.39,72,3,Yes
100440,Male,61,41,1772,72652,Yearly,Bank Transfer,3,8,105.96,35,7,No
100441,Male,29,60,2559,153540,Yearly,Credit Card,5,15,101.81,62,5,No
100442,Male,64,18,2866,51588,Monthly,Credit Card,8,29,102.7,33,4,Yes
100443,Male,20,4,2716,10864,Yearly,Bank Transfer,9,27,67.5,51,10,No
100444,Male,67,70,1907,133490,Yearly,Bank Transfer,10,16,20.4,46,3,Yes
100445,Male,60,65,2356,153140,Monthly,UPI,1,17,92.08,46,7,No
100446,Male,65,18,2617,47106,Yearly,Debit Card,2,15,113.01,72,3,Yes
100447,Female,32,6,1382,8292,Monthly,UPI,7,8,64.56,8,4,Yes
100448,Female,24,47,463,21761,Yearly,Bank Transfer,7,13,101.01,5,8,No
100449,Female,41,34,1842,62628,Yearly,Credit Card,8,19,64.42,22,10,No
100450,Female,49,49,1745,85505,Quarterly,Credit Card,3,30,62.71,51,9,No
100451,Female,31,18,2407,43326,Monthly,UPI,2,15,23.1,9,4,No
100452,Female,61,16,764,12224,Quarterly,Debit Card,3,22,29.23,42,7,No
100453,Male,54,21,476,9996,Yearly,UPI,6,21,20.49,31,1,Yes
100454,Female,29,66,981,64746,Yearly,Debit Card,9,2,73.93,7,3,Yes
100455,Female,56,3,1187,3561,Quarterly,Debit Card,10,29,24.62,10,5,No
100456,Female,28,53,2852,151156,Yearly,Bank Transfer,2,20,111.07,23,10,No
100457,Male,30,9,744,6696,Yearly,Debit Card,6,8,100.05,16,7,No
100458,Male,23,13,459,5967,Quarterly,UPI,7,6,108.73,76,10,No
100459,Female,20,70,2023,141610,Yearly,Debit Card,0,27,31.39,66,7,No
100460,Male,45,62,2659,164858,Monthly,Bank Transfer,6,26,59.87,75,6,No
100461,Female,34,30,2527,75810,Monthly,Credit Card,1,30,86.55,76,5,No
100462,Female,59,1,329,329,Monthly,Bank Transfer,8,19,52.02,66,2,Yes
100463,Female,54,14,1370,19180,Quarterly,Bank Transfer,6,5,119.06,32,10,No
100464,Female,29,51,2583,131733,Quarterly,Debit Card,3,25,34.18,70,7,No
100465,Male,65,40,3000,120000,Monthly,Debit Card,5,19,95.06,17,7,No
100466,Male,28,21,1686,35406,Quarterly,Credit Card,3,4,97.5,51,9,Yes
100467,Female,32,19,562,10678,Quarterly,Credit Card,9,16,75.04,11,7,No
100468,Female,63,50,2434,121700,Yearly,Credit Card,6,30,113.76,83,10,No
100469,Female,30,23,1126,25898,Monthly,UPI,7,21,75.75,1,8,No
100470,Female,67,5,655,3275,Quarterly,Bank Transfer,3,12,82.01,20,1,No
100471,Male,53,52,581,30212,Quarterly,Bank Transfer,3,19,44.96,1,9,No
100472,Male,34,36,1954,70344,Monthly,Debit Card,9,8,63.22,58,4,Yes
100473,Female,52,72,779,56088,Yearly,Bank Transfer,8,3,84.83,43,5,Yes
100474,Female,55,49,2179,106771,Monthly,Debit Card,7,19,18.37,43,4,Yes
100475,Female,44,9,1241,11169,Quarterly,Credit Card,10,13,85.59,86,4,Yes
100476,Male,53,34,1700,57800,Monthly,Debit Card,4,8,41.1,51,2,Yes
100477,Female,65,28,1078,30184,Monthly,UPI,9,29,89.57,23,5,No
100478,Female,27,34,2833,96322,Monthly,Credit Card,3,7,110.82,31,4,Yes
100479,Female,57,64,2275,145600,Quarterly,Debit Card,0,20,108.28,5,9,No
100480,Male,66,36,1929,69444,Yearly,UPI,2,16,11.23,35,9,No
100481,Female,61,55,1722,94710,Monthly,Debit Card,8,16,117.3,64,1,Yes
100482,Female,55,67,1163,77921,Monthly,Bank Transfer,5,15,46.58,1,1,No
100483,Female,57,34,1403,47702,Quarterly,Bank Transfer,8,6,26.15,30,5,No
100484,Female,46,55,1940,106700,Monthly,UPI,6,7,117.62,46,6,No
100485,Female,42,30,2574,77220,Monthly,UPI,1,27,97.0,30,5,No
100486,Male,58,20,2346,46920,Yearly,Bank Transfer,0,16,95.31,53,3,Yes
100487,Male,62,39,1931,75309,Monthly,Credit Card,8,9,29.78,6,10,No
100488,Female,41,33,1670,55110,Quarterly,Bank Transfer,10,16,44.58,57,2,Yes
100489,Male,67,53,2662,141086,Quarterly,Bank Transfer,5,4,42.39,25,10,No
100490,Female,47,66,2813,185658,Yearly,UPI,7,16,104.85,48,2,Yes
100491,Male,23,44,1957,86108,Monthly,Bank Transfer,10,14,31.25,73,10,No
100492,Female,35,41,2940,120540,Quarterly,Bank Transfer,4,21,91.01,77,5,No
100493,Male,64,67,394,26398,Monthly,Bank Transfer,6,15,113.15,23,3,Yes
100494,Male,48,11,691,7601,Yearly,Credit Card,2,7,8.03,13,7,No
100495,Male,23,51,2831,144381,Yearly,Debit Card,1,17,40.58,33,2,Yes
100496,Male,51,32,817,26144,Monthly,Credit Card,4,24,9.04,80,8,No
100497,Female,53,46,2514,115644,Quarterly,UPI,5,28,116.5,59,8,No
100498,Female,51,70,2884,201880,Yearly,Bank Transfer,9,6,109.53,58,10,No
100499,Female,44,62,1561,96782,Quarterly,UPI,3,18,39.91,56,2,Yes
100500,Male,62,1,2221,2221,Quarterly,Debit Card,2,17,39.46,36,6,No
100501,Female,30,56,329,18424,Quarterly,Debit Card,4,26,50.4,29,10,No
100502,Female,23,21,1203,25263,Quarterly,UPI,10,23,64.41,48,7,No
100503,Male,22,35,1991,69685,Monthly,UPI,10,10,38.3,34,9,No
100504,Female,30,59,2850,168150,Quarterly,Credit Card,7,20,22.5,89,5,No
100505,Male,63,69,1402,96738,Quarterly,Credit Card,2,1,31.77,36,2,Yes
100506,Female,68,20,2021,40420,Quarterly,Bank Transfer,7,1,58.32,43,4,Yes
100507,Female,22,5,1391,6955,Yearly,Debit Card,1,11,25.88,7,3,No
100508,Female,67,33,1319,43527,Quarterly,UPI,6,27,89.83,15,1,Yes
100509,Female,42,5,1153,5765,Yearly,Bank Transfer,7,7,112.66,66,2,Yes
100510,Female,48,21,800,16800,Yearly,Bank Transfer,0,21,27.85,66,9,No
100511,Female,38,7,1266,8862,Monthly,UPI,10,28,96.35,14,4,Yes
100512,Female,62,16,2680,42880,Yearly,UPI,3,13,47.71,5,1,No
100513,Female,66,12,2833,33996,Yearly,Credit Card,2,8,11.87,11,8,No
100514,Male,38,20,2298,45960,Yearly,Bank Transfer,8,23,97.64,16,2,Yes
100515,Female,64,57,1847,105279,Monthly,Bank Transfer,3,24,108.35,88,1,Yes
100516,Female,30,63,2523,158949,Yearly,UPI,7,23,67.52,37,9,No
100517,Male,22,42,2571,107982,Yearly,UPI,7,24,56.68,76,5,No
100518,Female,64,34,2913,99042,Monthly,Credit Card,5,18,76.27,0,8,No
100519,Female,30,47,559,26273,Yearly,Debit Card,9,25,93.06,41,4,Yes
100520,Female,25,20,2925,58500,Monthly,Credit Card,4,20,10.03,52,6,No
100521,Male,24,17,2288,38896,Monthly,Debit Card,0,6,80.66,13,4,No
100522,Male,56,68,1800,122400,Yearly,Credit Card,9,20,6.5,6,5,No
100523,Male,41,27,2917,78759,Yearly,Debit Card,7,21,99.53,59,2,Yes
100524,Male,37,8,466,3728,Monthly,UPI,9,27,115.47,67,5,No
100525,Male,51,13,1076,13988,Yearly,UPI,3,4,70.55,49,9,Yes
100526,Female,61,23,2915,67045,Quarterly,Debit Card,8,18,106.52,13,7,No
100527,Female,60,22,2367,52074,Monthly,Debit Card,2,26,112.35,51,9,No
100528,Female,70,41,2893,118613,Yearly,Bank Transfer,5,18,74.97,52,6,No
100529,Female,46,70,1774,124180,Quarterly,Credit Card,6,7,88.53,32,9,No
100530,Male,37,37,1536,56832,Monthly,UPI,0,20,103.41,17,9,No
100531,Male,24,3,2578,7734,Monthly,Debit Card,4,25,45.9,65,9,No
100532,Female,69,18,1254,22572,Quarterly,Credit Card,5,9,70.61,31,10,No
100533,Female,70,28,1008,28224,Yearly,Credit Card,1,24,73.45,61,6,No
100534,Female,40,39,529,20631,Quarterly,Debit Card,9,2,111.98,10,7,Yes
100535,Female,21,16,2896,46336,Quarterly,Credit Card,3,28,41.72,1,10,No
100536,Female,46,20,506,10120,Yearly,Credit Card,8,11,30.54,19,4,Yes
100537,Male,48,38,1676,63688,Yearly,Credit Card,6,26,68.04,16,3,Yes
100538,Male,48,34,834,28356,Yearly,UPI,6,3,61.1,55,9,Yes
100539,Male,35,26,1292,33592,Quarterly,Bank Transfer,9,18,83.74,31,9,No
100540,Female,30,12,1796,21552,Quarterly,Bank Transfer,10,4,73.3,54,7,Yes
100541,Female,57,4,2824,11296,Monthly,Debit Card,4,25,10.16,44,3,Yes
100542,Male,65,30,651,19530,Monthly,UPI,10,7,114.13,19,6,No
100543,Female,46,19,755,14345,Quarterly,Credit Card,4,28,43.17,43,1,Yes
100544,Female,57,69,1359,93771,Yearly,UPI,3,7,84.93,66,9,No
100545,Male,21,3,1346,4038,Quarterly,UPI,9,13,95.76,5,9,No
100546,Female,60,35,1891,66185,Yearly,Bank Transfer,7,2,104.39,8,1,Yes
100547,Male,38,3,1859,5577,Quarterly,Credit Card,10,10,26.44,29,7,No
100548,Female,39,65,1313,85345,Quarterly,Debit Card,8,15,90.6,5,1,Yes
100549,Female,33,3,2860,8580,Yearly,Bank Transfer,10,12,98.37,45,6,No
100550,Male,27,33,1447,47751,Quarterly,Debit Card,6,29,80.55,71,1,Yes
100551,Male,44,12,2808,33696,Monthly,UPI,6,24,54.04,86,9,No
100552,Male,31,40,2520,100800,Yearly,UPI,9,30,71.82,57,6,No
100553,Male,45,26,2445,63570,Monthly,UPI,2,28,41.51,88,5,No
100554,Male,66,72,896,64512,Quarterly,Debit Card,1,18,115.54,40,3,Yes
100555,Male,26,39,1069,41691,Monthly,Credit Card,10,15,92.68,19,5,No
100556,Male,32,35,2742,95970,Yearly,Credit Card,9,20,46.32,29,10,No
100557,Female,29,62,2960,183520,Quarterly,Debit Card,8,5,59.49,60,10,No
100558,Female,44,21,361,7581,Monthly,UPI,3,7,92.14,52,1,Yes
100559,Female,33,9,1630,14670,Quarterly,Debit Card,7,6,94.26,62,10,No
100560,Male,51,49,2642,129458,Monthly,Debit Card,5,24,57.54,78,7,No
100561,Male,53,6,1920,11520,Quarterly,Credit Card,3,29,26.83,68,9,No
100562,Female,36,57,981,55917,Yearly,Credit Card,4,13,84.34,59,5,No
100563,Male,29,19,2350,44650,Yearly,UPI,10,15,50.2,11,8,No
100564,Male,47,42,2717,114114,Monthly,Bank Transfer,0,15,42.27,58,3,Yes
100565,Female,23,21,2140,44940,Yearly,Debit Card,1,23,88.59,14,2,No
100566,Male,67,66,1858,122628,Monthly,Bank Transfer,2,20,70.03,70,7,No
100567,Female,37,20,2018,40360,Yearly,Debit Card,2,6,38.21,6,3,No
100568,Female,18,24,2850,68400,Quarterly,Debit Card,2,4,103.37,0,4,Yes
100569,Male,55,70,1274,89180,Yearly,Debit Card,0,26,57.18,63,10,No
100570,Female,57,57,1302,74214,Yearly,UPI,9,3,10.63,0,10,Yes
100571,Male,60,19,895,17005,Yearly,Bank Transfer,10,2,43.08,4,6,Yes
100572,Female,57,12,960,11520,Yearly,UPI,1,2,116.12,22,7,No
100573,Female,42,47,1622,76234,Monthly,Debit Card,0,30,101.98,38,2,Yes
100574,Female,51,9,1424,12816,Quarterly,UPI,7,10,85.02,15,3,Yes
100575,Female,45,8,2281,18248,Yearly,Bank Transfer,9,4,34.86,11,9,Yes
100576,Female,49,46,2333,107318,Monthly,UPI,2,30,86.49,72,10,No
100577,Male,65,25,2861,71525,Monthly,Debit Card,1,1,52.61,59,1,Yes
100578,Male,62,43,2923,125689,Quarterly,Bank Transfer,8,12,95.87,1,4,Yes
100579,Male,61,40,325,13000,Quarterly,Bank Transfer,8,10,50.55,41,9,No
100580,Female,48,4,1684,6736,Monthly,UPI,2,27,60.37,42,4,Yes
100581,Male,51,59,1995,117705,Quarterly,Bank Transfer,8,29,68.85,59,6,No
100582,Male,35,3,571,1713,Monthly,Bank Transfer,9,7,118.12,45,6,No
100583,Male,56,69,1895,130755,Monthly,Bank Transfer,2,27,86.11,77,10,No
100584,Female,33,41,655,26855,Quarterly,Debit Card,0,23,100.39,52,5,No
100585,Female,68,39,759,29601,Monthly,UPI,8,7,110.04,22,5,No
100586,Male,39,57,931,53067,Quarterly,Bank Transfer,0,17,94.19,64,8,No
100587,Male,64,19,843,16017,Monthly,Debit Card,1,25,49.57,86,9,No
100588,Male,39,67,2734,183178,Quarterly,Credit Card,0,4,16.86,5,5,No
100589,Female,30,40,1159,46360,Monthly,Bank Transfer,9,1,36.81,81,5,Yes
100590,Male,35,41,911,37351,Monthly,Credit Card,7,25,115.2,34,2,Yes
100591,Female,35,72,1734,124848,Monthly,Bank Transfer,1,17,71.02,69,4,Yes
100592,Female,21,22,2514,55308,Monthly,Credit Card,4,3,59.13,43,10,Yes
100593,Female,29,7,2046,14322,Yearly,Debit Card,6,4,75.88,11,1,Yes
100594,Male,23,40,2207,88280,Yearly,Debit Card,3,11,16.19,10,9,No
100595,Male,27,40,1249,49960,Yearly,Bank Transfer,10,22,109.98,60,8,No
100596,Female,19,51,2156,109956,Monthly,Debit Card,10,6,17.98,41,6,No
100597,Male,50,62,2775,172050,Monthly,Debit Card,2,15,99.02,44,5,No
100598,Female,43,14,2482,34748,Yearly,Debit Card,8,11,32.44,38,2,Yes
100599,Female,31,32,570,18240,Yearly,Debit Card,2,18,95.2,49,8,No
100600,Male,60,56,1267,70952,Yearly,Credit Card,5,19,90.03,88,9,No
100601,Male,70,63,1632,102816,Quarterly,UPI,9,4,40.42,59,10,Yes
100602,Female,38,52,2742,142584,Quarterly,Credit Card,9,3,15.41,87,2,Yes
100603,Female,52,18,911,16398,Quarterly,Debit Card,9,29,75.79,18,1,Yes
100604,Female,45,58,2635,152830,Yearly,Bank Transfer,3,7,118.88,38,6,No
100605,Male,41,2,1504,3008,Yearly,Credit Card,8,20,5.1,16,7,No
100606,Male,45,72,427,30744,Yearly,Debit Card,5,27,76.9,36,2,Yes
100607,Male,48,49,1165,57085,Monthly,UPI,6,13,68.87,69,7,No
100608,Male,18,47,814,38258,Monthly,Credit Card,6,27,21.56,36,3,Yes
100609,Female,47,63,862,54306,Yearly,Debit Card,6,22,76.67,10,3,Yes
100610,Female,32,59,1875,110625,Monthly,Debit Card,6,17,74.53,57,9,No
100611,Female,20,64,1982,126848,Monthly,Debit Card,3,28,86.06,34,9,No
100612,Female,47,15,2456,36840,Yearly,Credit Card,7,19,65.19,18,2,Yes
100613,Female,57,12,2895,34740,Monthly,Bank Transfer,7,8,66.53,87,2,Yes
100614,Female,44,2,2650,5300,Quarterly,Bank Transfer,7,16,38.26,60,9,No
100615,Male,58,5,1366,6830,Quarterly,UPI,9,23,70.88,72,5,No
100616,Male,26,38,2285,86830,Yearly,Credit Card,9,26,102.92,36,1,Yes
100617,Female,18,36,1427,51372,Yearly,Credit Card,2,9,74.44,35,10,No
100618,Male,49,20,1370,27400,Monthly,Credit Card,7,22,44.43,22,6,No
100619,Female,33,11,1991,21901,Yearly,Debit Card,9,5,88.49,63,3,Yes
100620,Female,66,22,2930,64460,Monthly,Credit Card,9,7,24.27,6,6,No
100621,Female,61,52,1257,65364,Yearly,Debit Card,4,16,59.58,68,8,No
100622,Female,61,19,2138,40622,Quarterly,Credit Card,6,17,16.2,36,1,Yes
100623,Female,39,69,2970,204930,Quarterly,Bank Transfer,5,21,97.27,78,7,No
100624,Male,51,33,1290,42570,Quarterly,UPI,9,21,41.03,59,7,No
100625,Male,51,2,1984,3968,Monthly,Debit Card,0,22,45.42,1,2,No
100626,Male,21,37,2837,104969,Yearly,UPI,3,9,114.31,3,1,No
100627,Female,60,16,832,13312,Yearly,UPI,1,23,108.04,77,2,Yes
100628,Female,35,24,610,14640,Quarterly,Bank Transfer,4,9,34.59,84,8,No
100629,Male,34,10,1662,16620,Quarterly,UPI,0,9,55.67,49,7,No
100630,Female,24,63,1030,64890,Monthly,Debit Card,3,30,30.11,50,10,No
100631,Male,22,14,442,6188,Yearly,Bank Transfer,7,30,94.38,13,5,No
100632,Male,20,3,2922,8766,Yearly,Debit Card,7,29,35.64,83,3,Yes
100633,Female,48,43,2411,103673,Quarterly,Debit Card,6,29,102.07,0,10,No
100634,Male,54,9,2274,20466,Yearly,Bank Transfer,3,18,43.35,49,1,Yes
100635,Female,23,39,2489,97071,Quarterly,Bank Transfer,0,13,79.5,46,2,Yes
100636,Female,62,23,1082,24886,Quarterly,Credit Card,0,18,77.52,84,7,No
100637,Male,30,46,873,40158,Monthly,UPI,1,16,61.26,24,8,No
100638,Female,19,9,2487,22383,Monthly,Bank Transfer,8,26,11.45,63,5,No
100639,Female,61,6,2442,14652,Yearly,UPI,1,13,90.22,83,4,Yes
100640,Male,48,30,2302,69060,Yearly,Credit Card,1,30,32.91,18,1,No
100641,Female,57,17,698,11866,Monthly,Credit Card,2,1,99.05,39,1,Yes
100642,Male,69,14,1203,16842,Monthly,Debit Card,7,4,43.79,78,10,Yes
100643,Female,68,52,862,44824,Monthly,Credit Card,1,11,73.2,69,10,No
100644,Male,62,43,2000,86000,Quarterly,UPI,1,3,55.45,18,5,No
100645,Male,49,6,946,5676,Monthly,Credit Card,1,5,5.83,48,10,No
100646,Female,62,12,2004,24048,Monthly,UPI,10,23,21.46,36,10,No
100647,Male,56,35,1014,35490,Monthly,Debit Card,7,17,75.39,30,7,No
100648,Male,30,12,318,3816,Monthly,Credit Card,4,21,76.18,53,6,No
100649,Male,35,70,3000,210000,Monthly,UPI,3,17,17.96,80,8,No
100650,Male,21,20,954,19080,Yearly,Bank Transfer,7,22,37.78,22,8,No
100651,Male,65,56,477,26712,Monthly,UPI,5,9,23.18,58,10,No
100652,Female,55,4,1263,5052,Yearly,Bank Transfer,8,16,53.19,9,2,Yes
100653,Male,65,42,701,29442,Quarterly,UPI,1,8,48.19,29,6,No
100654,Female,27,29,522,15138,Monthly,Debit Card,7,3,25.48,62,10,Yes
100655,Female,30,48,1768,84864,Quarterly,UPI,7,5,8.69,80,4,Yes
100656,Female,28,8,2178,17424,Quarterly,UPI,2,9,106.94,59,2,Yes
100657,Male,23,21,2667,56007,Quarterly,Debit Card,10,26,104.15,21,10,No
100658,Female,65,28,359,10052,Monthly,UPI,7,19,42.64,35,8,No
100659,Female,20,29,320,9280,Monthly,Debit Card,9,29,89.35,73,3,Yes
